name,training_time,size,execution_time,10-off_precision,15-off_precision,20-off_precision
lr_beta_44,0.004582719999973507,88,3.1099000011636235e-05,0.4539363484087102,0.8040201005025126,0.9363484087102177
spline_beta_44,0.0014899850000347215,42512,3.918999999541484e-05,1.0,1.0,1.0
nnr_beta_44,0.0005443640000066806,10816,0.000709467999968183,1.0,1.0,1.0
ir_beta_44,0.004366794000020491,32320,7.585200000903569e-05,1.0,1.0,1.0
mvr_beta_44,0.020003412999983542,352,0.0001625760000365517,1.0,1.0,1.0
lr_beta_45,0.004410535000033633,96,3.034100001286788e-05,0.5266990291262136,0.7257281553398058,0.9150485436893204
spline_beta_45,0.0011923919999503596,29928,3.565100001878818e-05,1.0,1.0,1.0
nnr_beta_45,0.000389374000008047,8592,0.0006998599999974431,1.0,1.0,1.0
ir_beta_45,0.004009279999991122,23440,7.306999998490937e-05,1.0,1.0,1.0
mvr_beta_45,0.01802570099999912,384,0.00018887100003439627,1.0,1.0,1.0
lr_beta_46,0.004774624999981825,96,3.05940000089322e-05,0.545144804088586,0.7495741056218058,0.8926746166950597
spline_beta_46,0.0014983279999682966,41832,3.6662000013620855e-05,1.0,1.0,1.0
nnr_beta_46,0.0005339969999909044,10696,0.0006760930000382359,1.0,1.0,1.0
ir_beta_46,0.004516222999995989,31840,7.20589999900767e-05,1.0,1.0,1.0
mvr_beta_46,0.018378918999985668,352,0.00016333499996790124,1.0,1.0,1.0
lr_beta_47,0.004551367000033224,96,3.0086999970535544e-05,0.5804988662131519,0.8253968253968254,0.9410430839002267
spline_beta_47,0.0011994710000067244,31904,3.514399998039153e-05,1.0,1.0,1.0
nnr_beta_47,0.00043690699999388016,8944,0.0006758409999747528,1.0,1.0,1.0
ir_beta_47,0.004419890000008309,24832,7.484000002477842e-05,1.0,1.0,1.0
mvr_beta_47,0.02144257700001617,400,0.0001972150000142392,1.0,1.0,1.0
lr_beta_48,0.004653008999980557,96,3.1100000001060835e-05,0.5050301810865191,0.8108651911468813,0.9356136820925554
spline_beta_48,0.0013638169999694587,35712,3.539800002272386e-05,1.0,1.0,1.0
nnr_beta_48,0.0004611800000020594,9616,0.0006710370000178045,1.0,1.0,1.0
ir_beta_48,0.004496501000005536,27520,7.484100001420302e-05,1.0,1.0,1.0
mvr_beta_48,0.018090174999997544,344,0.00018432000001666893,1.0,1.0,1.0
lr_beta_49,0.004634805000023334,96,3.160499994692145e-05,0.6813953488372093,0.9046511627906977,0.9465116279069767
spline_beta_49,0.001177979999965828,31152,3.691400002026057e-05,1.0,1.0,1.0
nnr_beta_49,0.0004278050000152689,8808,0.0006725530000153412,1.0,1.0,1.0
ir_beta_49,0.00394859800002223,24304,7.281800003511307e-05,1.0,1.0,1.0
mvr_beta_49,0.019936663999999386,408,0.0001934219999952802,1.0,1.0,1.0
lr_beta_5,0.11404840599999487,96,3.565099996194476e-05,0.0008806191270474394,0.001367549703179553,0.002253348942739036
spline_beta_5,0.494186582999987,13129040,0.00013349900001458082,1.0,1.0,1.0
nnr_beta_5,29.915215767000014,2320200,0.00077368999995997,1.0,1.0,1.0
ir_beta_5,0.6699263600000336,9269872,0.00011049099998672318,1.0,1.0,1.0
mvr_beta_5,2.6250627350000286,384,0.00018760699998665586,0.1370968577437502,0.2018586243693213,0.261958289734053
lr_beta_50,0.0043875279999952,96,3.084600001557192e-05,0.7163120567375887,0.8953900709219859,0.9574468085106383
spline_beta_50,0.0014184309999905054,40264,3.7926000004517846e-05,1.0,1.0,1.0
nnr_beta_50,0.0005034040000282404,10416,0.0006687609999858068,1.0,1.0,1.0
ir_beta_50,0.004203964999987875,30736,8.192000001372435e-05,1.0,1.0,1.0
mvr_beta_50,0.017503334000025458,352,0.00015903600001365703,1.0,1.0,1.0
lr_beta_51,0.004723550999983672,96,3.1099000011636235e-05,0.7748538011695907,0.8947368421052632,0.9649122807017544
spline_beta_51,0.0010495380000179466,25168,3.6660999967352836e-05,1.0,1.0,1.0
nnr_beta_51,0.00034714899999244153,7752,0.0006712900000138688,1.0,1.0,1.0
ir_beta_51,0.003676288999997723,20080,0.00011099700003569524,1.0,1.0,1.0
mvr_beta_51,0.016346339000051557,384,0.00019089400001348622,1.0,1.0,1.0
lr_beta_52,0.004466160999982094,96,3.034100001286788e-05,0.34,0.722,0.872
spline_beta_52,0.001340808999998444,35912,3.6409000017556536e-05,1.0,1.0,1.0
nnr_beta_52,0.00044626200002539923,9648,0.0006811499999912485,1.0,1.0,1.0
ir_beta_52,0.0039958780000119995,27664,7.307099997433397e-05,1.0,1.0,1.0
mvr_beta_52,0.01983097699996961,408,0.0001987320000012005,1.0,1.0,1.0
lr_beta_53,0.0045445409999729245,96,3.211099999589351e-05,0.5883838383838383,0.9267676767676768,0.9570707070707071
spline_beta_53,0.0011370199999873876,28840,3.918999999541484e-05,1.0,1.0,1.0
nnr_beta_53,0.0005008759999896029,8400,0.0007008719999817004,1.0,1.0,1.0
ir_beta_53,0.003854541999999128,22672,7.20589999900767e-05,1.0,1.0,1.0
mvr_beta_53,0.018788266000001386,344,0.00016409300002351301,1.0,1.0,1.0
lr_beta_54,0.004750352000030489,96,3.211099999589351e-05,0.5110356536502547,0.8743633276740238,0.9439728353140917
spline_beta_54,0.0017344799999818859,41968,3.6913999963417155e-05,1.0,1.0,1.0
nnr_beta_54,0.000641454000003705,10720,0.0006824150000284135,1.0,1.0,1.0
ir_beta_54,0.00466463999998723,31936,7.231200004298444e-05,1.0,1.0,1.0
mvr_beta_54,0.02035005700003012,400,0.00022022300004209683,1.0,1.0,1.0
lr_beta_55,0.004431775000000471,96,3.160400001434027e-05,0.2484472049689441,0.34782608695652173,0.5962732919254659
spline_beta_55,0.0012952980000022762,34760,3.640899996071312e-05,1.0,1.0,1.0
nnr_beta_55,0.0004955659999836827,9448,0.0006738179999956628,1.0,1.0,1.0
ir_beta_55,0.004170084999998379,26848,7.104799999524403e-05,1.0,1.0,1.0
mvr_beta_55,0.02021074200001749,408,0.00019266399999651185,1.0,1.0,1.0
lr_beta_56,0.00446565500004681,96,3.1352000007700553e-05,0.6013986013986014,0.7925407925407926,0.9417249417249417
spline_beta_56,0.0013013660000069651,31088,3.6409000017556536e-05,1.0,1.0,1.0
nnr_beta_56,0.0004035320000070897,8800,0.0006680029999870385,1.0,1.0,1.0
ir_beta_56,0.003870216999985132,24256,7.231299997556562e-05,1.0,1.0,1.0
mvr_beta_56,0.01683583700003055,376,0.00018710199998395183,1.0,1.0,1.0
lr_beta_57,0.004340500000012071,96,3.185799999982919e-05,0.8478260869565217,0.9440993788819876,0.9472049689440993
spline_beta_57,0.0009843049999744835,23808,3.59030000254279e-05,1.0,1.0,1.0
nnr_beta_57,0.00034740199998850585,7512,0.0007291890000260537,1.0,1.0,1.0
ir_beta_57,0.003757198000016615,19120,7.357700002330603e-05,1.0,1.0,1.0
mvr_beta_57,0.0195498190000194,416,0.00019544600002063817,1.0,1.0,1.0
lr_beta_58,0.004305353999995987,96,2.9581999967831507e-05,0.6836283185840708,0.9137168141592921,0.9601769911504425
spline_beta_58,0.0012563610000029255,32648,3.463900003453091e-05,1.0,1.0,1.0
nnr_beta_58,0.00045586999999613914,9072,0.0006710359999715365,1.0,1.0,1.0
ir_beta_58,0.004306870999982948,25360,7.307100003117739e-05,1.0,1.0,1.0
mvr_beta_58,0.019867385999987164,384,0.0001759769999694072,1.0,1.0,1.0
lr_beta_59,0.004428486999984216,96,3.0088000016803562e-05,0.882494004796163,0.9520383693045563,0.9544364508393285
spline_beta_59,0.0011468810000110352,30272,3.716700001632489e-05,1.0,1.0,1.0
nnr_beta_59,0.0004149099999608552,8656,0.0006740709999917271,1.0,1.0,1.0
ir_beta_59,0.0038775499999701424,23680,7.180599999401238e-05,1.0,1.0,1.0
mvr_beta_59,0.01813442200000281,376,0.00017850399996177657,1.0,1.0,1.0
lr_beta_6,0.11672395599998707,96,3.489200003059523e-05,0.0015402451142762503,0.001987413050679033,0.002594678149497626
spline_beta_6,0.4792796599999747,12319432,0.0002374169999939113,1.0,1.0,1.0
nnr_beta_6,26.318107241999996,2177328,0.0007772300000397081,1.0,1.0,1.0
ir_beta_6,0.6050340389999747,8698384,0.00012768400000595648,1.0,1.0,1.0
mvr_beta_6,2.8612751969999977,400,0.00022907300001406838,0.17328585624378934,0.255310809318759,0.3328254388870487
lr_beta_60,0.004282852000017101,96,3.084600001557192e-05,0.6994818652849741,0.9404145077720207,0.9715025906735751
spline_beta_60,0.0011172979999969355,28160,3.6409000017556536e-05,1.0,1.0,1.0
nnr_beta_60,0.0004065669999704369,8280,0.0006841839999651711,1.0,1.0,1.0
ir_beta_60,0.004216606999989382,22192,7.104799999524403e-05,1.0,1.0,1.0
mvr_beta_60,0.01923427499997388,384,0.00017951600000287726,1.0,1.0,1.0
lr_beta_61,0.004612807999990309,96,2.932899997176719e-05,0.6588541666666666,0.9296875,0.9583333333333334
spline_beta_61,0.0011483979999979965,28024,3.565099996194476e-05,1.0,1.0,1.0
nnr_beta_61,0.0003747089999706077,8256,0.0006740700000023025,1.0,1.0,1.0
ir_beta_61,0.003945563000002039,22096,7.20599999795013e-05,1.0,1.0,1.0
mvr_beta_61,0.019740207000040755,408,0.0001896289999763212,1.0,1.0,1.0
lr_beta_62,0.0047245629999679295,96,3.034000002344328e-05,0.4469525959367946,0.6568848758465011,0.9119638826185101
spline_beta_62,0.001343336999980238,32040,3.489199997375181e-05,1.0,1.0,1.0
nnr_beta_62,0.0005246419999593853,8968,0.0006659799999511051,1.0,1.0,1.0
ir_beta_62,0.004371346000027643,24928,7.964499997115126e-05,1.0,1.0,1.0
mvr_beta_62,0.01875994800002445,376,0.0001734479999981886,1.0,1.0,1.0
lr_beta_63,0.004536703000042053,96,3.1100000001060835e-05,0.395910780669145,0.587360594795539,0.7806691449814126
spline_beta_63,0.0014224770000055287,38496,3.86849999927108e-05,1.0,1.0,1.0
nnr_beta_63,0.00052059699999063,10104,0.0006814030000441562,1.0,1.0,1.0
ir_beta_63,0.0043981460000281905,29488,7.357599997703801e-05,1.0,1.0,1.0
mvr_beta_63,0.0185728460000405,384,0.0001747119999890856,1.0,1.0,1.0
lr_beta_64,0.004406490000008034,96,3.059399995208878e-05,0.7093596059113301,0.9408866995073891,0.9679802955665024
spline_beta_64,0.0011711540000192144,29520,3.6662000013620855e-05,1.0,1.0,1.0
nnr_beta_64,0.0003924079999819696,8520,0.0006750819999865598,1.0,1.0,1.0
ir_beta_64,0.004153903999963404,23152,7.256499998220534e-05,1.0,1.0,1.0
mvr_beta_64,0.02005549900002279,408,0.0001908939999566428,1.0,1.0,1.0
lr_beta_65,0.004589294000027167,96,3.185700001040459e-05,0.717948717948718,0.9145299145299145,0.9629629629629629
spline_beta_65,0.001081647999967572,25784,3.565000002936358e-05,1.0,1.0,1.0
nnr_beta_65,0.0003860859999917921,7864,0.0006765990000303646,1.0,1.0,1.0
ir_beta_65,0.004102323999973122,20512,8.368999999674998e-05,1.0,1.0,1.0
mvr_beta_65,0.01827297800002725,344,0.0001625760000365517,1.0,1.0,1.0
lr_beta_66,0.004693463000023712,96,3.08459999587285e-05,0.5128755364806867,0.7446351931330472,0.8841201716738197
spline_beta_66,0.0012915049999833172,33600,3.615600002149222e-05,1.0,1.0,1.0
nnr_beta_66,0.00043513700001085454,9240,0.0006768520000264289,1.0,1.0,1.0
ir_beta_66,0.004379184000015357,26032,7.231200004298444e-05,1.0,1.0,1.0
mvr_beta_66,0.01828385100003516,384,0.0001759770000262506,1.0,1.0,1.0
lr_beta_67,0.004309905000013714,96,3.0087000027378963e-05,0.38146167557932265,0.696969696969697,0.9001782531194296
spline_beta_67,0.0014818930000046748,40064,3.5397999965880445e-05,1.0,1.0,1.0
nnr_beta_67,0.0005162990000258105,10384,0.0006869659999892974,1.0,1.0,1.0
ir_beta_67,0.00425175200001604,30592,7.635700001173973e-05,1.0,1.0,1.0
mvr_beta_67,0.020782918000008976,400,0.00019645600002604624,1.0,1.0,1.0
lr_beta_68,0.004705600000022514,96,3.034100001286788e-05,0.7139689578713969,0.8913525498891353,0.9467849223946785
spline_beta_68,0.00125661399999899,32584,3.3881000035762554e-05,1.0,1.0,1.0
nnr_beta_68,0.00043286199996828156,9064,0.0007807689999594913,1.0,1.0,1.0
ir_beta_68,0.0041829799999959505,25312,7.20599999795013e-05,1.0,1.0,1.0
mvr_beta_68,0.019831988000021283,400,0.00019620400001940652,1.0,1.0,1.0
lr_beta_69,0.004378931000019293,96,3.160500000376487e-05,0.4273789649415693,0.6176961602671118,0.8380634390651085
spline_beta_69,0.0016399190000129238,42648,3.615700001091682e-05,1.0,1.0,1.0
nnr_beta_69,0.0005431000000157837,10840,0.0006857010000089758,1.0,1.0,1.0
ir_beta_69,0.0045326570000270286,32416,7.155299999794806e-05,1.0,1.0,1.0
mvr_beta_69,0.01820142499997246,344,0.00015928900000972135,1.0,1.0,1.0
lr_beta_7,0.11996510799997395,96,3.3881000035762554e-05,0.0015787111319771551,0.002125584922792771,0.0026982546471374254
spline_beta_7,0.5092722640000034,13182288,0.00013299400001187678,1.0,1.0,1.0
nnr_beta_7,30.15327067099997,2329600,0.000788100999955077,1.0,1.0,1.0
ir_beta_7,0.6550477550000551,9307456,0.00011554799999657916,1.0,1.0,1.0
mvr_beta_7,2.0361917280000625,328,0.0001651040000183457,0.13337013553183477,0.20001135021075278,0.26617276052603067
lr_beta_70,0.0043501070000502295,96,3.084600001557192e-05,0.5435992578849722,0.7495361781076066,0.8998144712430427
spline_beta_70,0.0015185549999614525,38568,3.564999997252016e-05,1.0,1.0,1.0
nnr_beta_70,0.0004968299999745796,10120,0.0006975850000117134,1.0,1.0,1.0
ir_beta_70,0.0041597189999720285,29536,7.610500000510001e-05,1.0,1.0,1.0
mvr_beta_70,0.016821678000042084,288,0.0001322349999668404,1.0,1.0,1.0
lr_beta_71,0.004541506999999001,96,3.211099999589351e-05,0.35929203539823007,0.6902654867256637,0.9061946902654867
spline_beta_71,0.0014346119999117946,40336,3.565000002936358e-05,1.0,1.0,1.0
nnr_beta_71,0.0005127580000134913,10432,0.0006733119999466908,1.0,1.0,1.0
ir_beta_71,0.0042274790000647045,30784,7.332400002724171e-05,1.0,1.0,1.0
mvr_beta_71,0.01823732800005473,288,0.00013805099996488934,0.9964601769911504,1.0,1.0
lr_beta_72,0.004525578000084352,88,2.8317999976934516e-05,0.6033519553072626,0.7188081936685289,0.9199255121042831
spline_beta_72,0.0013944109999783905,38432,3.5397000033299264e-05,1.0,1.0,1.0
nnr_beta_72,0.0004948069999954896,10096,0.0006707840000217402,1.0,1.0,1.0
ir_beta_72,0.004148593999957485,29440,7.20599999795013e-05,1.0,1.0,1.0
mvr_beta_72,0.019898737999938017,408,0.00018963000002258923,0.9925512104283054,1.0,1.0
lr_beta_73,0.0043824699999959185,96,3.438599998162317e-05,0.6869009584664537,0.9297124600638977,0.9648562300319489
spline_beta_73,0.0009721689999651063,23200,3.742100000181381e-05,1.0,1.0,1.0
nnr_beta_73,0.0003375409999080148,7408,0.0006778640000106861,1.0,1.0,1.0
ir_beta_73,0.003641650999952617,18688,7.357600003388143e-05,1.0,1.0,1.0
mvr_beta_73,0.016483632000017682,384,0.00018457300001273325,1.0,1.0,1.0
lr_beta_74,0.0044808260000763775,96,3.05930000195076e-05,0.4669603524229075,0.7819383259911894,0.947136563876652
spline_beta_74,0.0012533259999827349,32784,3.5144000037234946e-05,1.0,1.0,1.0
nnr_beta_74,0.00039948699998149095,9096,0.0007190759999957663,1.0,1.0,1.0
ir_beta_74,0.004038862000015797,25456,7.332399997039829e-05,1.0,1.0,1.0
mvr_beta_74,0.01864010099995994,408,0.00022199400001454705,1.0,1.0,1.0
lr_beta_75,0.004608509000036065,96,3.1100000001060835e-05,0.6905311778290993,0.8983833718244804,0.9491916859122402
spline_beta_75,0.0013147660000640824,31360,3.564999997252016e-05,1.0,1.0,1.0
nnr_beta_75,0.00042679299997416814,8848,0.0006773580000185575,1.0,1.0,1.0
ir_beta_75,0.0041554209999503655,24448,7.357599997703801e-05,1.0,1.0,1.0
mvr_beta_75,0.017664393000018208,384,0.00017825200001198027,1.0,1.0,1.0
lr_beta_76,0.004397640999968644,96,3.135299999712515e-05,0.5185185185185185,0.7777777777777778,0.9202279202279202
spline_beta_76,0.001192392000007203,25784,3.590399995800908e-05,1.0,1.0,1.0
nnr_beta_76,0.00047508599993761885,7864,0.0006791270000121585,1.0,1.0,1.0
ir_beta_76,0.003913959000101386,20512,7.332299998097369e-05,1.0,1.0,1.0
mvr_beta_76,0.016823447999968266,352,0.000158531000010953,1.0,1.0,1.0
lr_beta_77,0.0042631299999129615,96,3.05940000089322e-05,0.8166666666666667,0.9555555555555556,0.9611111111111111
spline_beta_77,0.0011355030000004265,26392,3.5397000033299264e-05,1.0,1.0,1.0
nnr_beta_77,0.00034866599992255937,7968,0.0006948029999875871,1.0,1.0,1.0
ir_beta_77,0.004073248000054264,20944,7.155400004421608e-05,1.0,1.0,1.0
mvr_beta_77,0.017225464000034663,376,0.000177240000027723,1.0,1.0,1.0
lr_beta_78,0.004525326000020868,96,3.0088000016803562e-05,0.8584905660377359,0.9591194968553459,0.9748427672955975
spline_beta_78,0.0009494130000575752,23536,3.463899997768749e-05,1.0,1.0,1.0
nnr_beta_78,0.00033273700000791,7464,0.0006743240000446349,1.0,1.0,1.0
ir_beta_78,0.0036515110000436843,18928,7.256499998220534e-05,1.0,1.0,1.0
mvr_beta_78,0.01921000200002254,408,0.00019898499999726482,1.0,1.0,1.0
lr_beta_79,0.004616853000015908,96,3.1100000001060835e-05,0.5518134715025906,0.8471502590673575,0.9300518134715026
spline_beta_79,0.0011157810000668178,28160,3.5145000026659545e-05,1.0,1.0,1.0
nnr_beta_79,0.0003729390000444255,8280,0.0006834260000232462,1.0,1.0,1.0
ir_beta_79,0.004093980999982705,22192,7.7368999995997e-05,1.0,1.0,1.0
mvr_beta_79,0.01828132200000709,384,0.00017926300000681294,1.0,1.0,1.0
lr_beta_8,0.10058519699998668,96,3.59030000254279e-05,0.0009531668809692875,0.0014393459611952329,0.002469277960094933
spline_beta_8,0.4087368759999208,10631744,0.0001345100000094135,1.0,1.0,1.0
nnr_beta_8,19.70150123600001,1879504,0.0007681270000148288,1.0,1.0,1.0
ir_beta_8,0.5121738520000463,7507072,0.00010872199999312215,1.0,1.0,1.0
mvr_beta_8,2.4320241709999664,392,0.0001974669999640355,0.18923880988478836,0.27522213906001114,0.35650360476199616
lr_beta_80,0.0042459369999505725,96,3.4132999985558854e-05,0.6666666666666666,0.8795518207282913,0.9495798319327731
spline_beta_80,0.0010214720000476518,26192,3.615600002149222e-05,1.0,1.0,1.0
nnr_beta_80,0.0004022679999025058,7936,0.0006743239999877915,1.0,1.0,1.0
ir_beta_80,0.00371826000002784,20800,7.231199998614102e-05,1.0,1.0,1.0
mvr_beta_80,0.017390820000059648,384,0.00017547100003412197,1.0,1.0,1.0
lr_beta_81,0.004249477000030311,96,3.1099000011636235e-05,0.4756380510440835,0.7192575406032483,0.8932714617169374
spline_beta_81,0.0011794970000664762,31224,3.59040000148525e-05,1.0,1.0,1.0
nnr_beta_81,0.00041313999997782963,8824,0.0006725530000153412,1.0,1.0,1.0
ir_beta_81,0.003899799999999232,24352,7.559900001297137e-05,1.0,1.0,1.0
mvr_beta_81,0.019261328999959915,352,0.00016636899999866728,1.0,1.0,1.0
lr_beta_82,0.0047018070000603976,96,3.084600001557192e-05,0.20811287477954143,0.36684303350970016,0.582010582010582
spline_beta_82,0.0014995919999591931,40472,4.12130000313482e-05,1.0,1.0,1.0
nnr_beta_82,0.0005711649999966539,10456,0.0006768519999695854,1.0,1.0,1.0
ir_beta_82,0.0046216570000297,30880,7.509399995342392e-05,1.0,1.0,1.0
mvr_beta_82,0.01905298900010166,320,0.00015018700003111007,1.0,1.0,1.0
lr_beta_83,0.0046823389999417495,96,3.034100001286788e-05,0.7698863636363636,0.9119318181818182,0.9630681818181818
spline_beta_83,0.001139041999977053,25848,3.615600002149222e-05,1.0,1.0,1.0
nnr_beta_83,0.0004192090000287863,7872,0.0006915170000070248,1.0,1.0,1.0
ir_beta_83,0.004005232999929831,20560,8.621800003538738e-05,1.0,1.0,1.0
mvr_beta_83,0.017633294000006572,344,0.0001587830000175927,1.0,1.0,1.0
lr_beta_84,0.0045458060000100895,96,3.034100001286788e-05,0.7441253263707572,0.9321148825065274,0.9712793733681462
spline_beta_84,0.0011698890000388928,27960,3.5144000037234946e-05,1.0,1.0,1.0
nnr_beta_84,0.00039973899993128725,8248,0.0006786220000094545,1.0,1.0,1.0
ir_beta_84,0.00400017700007993,22048,7.357600003388143e-05,1.0,1.0,1.0
mvr_beta_84,0.02003425999998853,400,0.00020100799997635477,1.0,1.0,1.0
lr_beta_85,0.004528611999944586,88,3.0088000016803562e-05,0.625,0.8073770491803278,0.9200819672131147
spline_beta_85,0.0013496589999704154,35096,3.9190999984839436e-05,1.0,1.0,1.0
nnr_beta_85,0.0004647200000817975,9504,0.0006948030000444305,1.0,1.0,1.0
ir_beta_85,0.004008519999956661,27088,7.20599999795013e-05,1.0,1.0,1.0
mvr_beta_85,0.0181316410000818,344,0.00016434600001957733,1.0,1.0,1.0
lr_beta_86,0.004569318999983807,96,3.1352000007700553e-05,0.7139423076923077,0.9302884615384616,0.9495192307692307
spline_beta_86,0.0011334799999076495,30200,3.489200003059523e-05,1.0,1.0,1.0
nnr_beta_86,0.00040530199999011535,8640,0.0006821610000429246,1.0,1.0,1.0
ir_beta_86,0.0038262230000327686,23632,7.307099997433397e-05,1.0,1.0,1.0
mvr_beta_86,0.017732660000092437,352,0.0001600479999979143,0.9927884615384616,1.0,1.0
lr_beta_87,0.004524313999922924,96,3.185700001040459e-05,0.6529562982005142,0.8149100257069408,0.9485861182519281
spline_beta_87,0.0011203319999140149,28368,3.59030000254279e-05,1.0,1.0,1.0
nnr_beta_87,0.0003863389999878564,8320,0.000696825999966677,1.0,1.0,1.0
ir_beta_87,0.003828499000064767,22336,7.458799996129528e-05,1.0,1.0,1.0
mvr_beta_87,0.019858536000015192,408,0.0001946870000324452,1.0,1.0,1.0
lr_beta_88,0.004460597999923266,96,3.185799999982919e-05,0.7612359550561798,0.8792134831460674,0.9719101123595506
spline_beta_88,0.0010386659999994665,26120,3.742100000181381e-05,1.0,1.0,1.0
nnr_beta_88,0.0004685119999976449,7920,0.0006857010000089758,1.0,1.0,1.0
